year,Q4_country,Q3_gender
2021,Malaysia,Woman
2021,India,Woman
2021,Indonesia,Man
2021,United States of America,Man
2021,Indonesia,Woman
2021,India,Prefer not to say
2021,Netherlands,Man
2021,Germany,Man
2021,India,Man
2021,South Africa,Man
2021,South Korea,Man
2021,Argentina,Woman
2021,Australia,Man
2021,Kenya,Man
2021,Viet Nam,Man
2021,India,Man
2021,Germany,Woman
2021,India,Man
2021,Morocco,Man
2021,United States of America,Man
2021,France,Man
2021,Taiwan,Man
2021,Russia,Man
2021,United States of America,Man
2021,India,Woman
2021,Japan,Man
2021,Czech Republic,Man
2021,France,Man
2021,India,Woman
2021,Norway,Man
2021,United States of America,Woman
2021,Nigeria,Man
2021,Other,Man
2021,United States of America,Woman
2021,Russia,Man
2021,Ukraine,Woman
2021,Nigeria,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,Singapore,Man
2021,Germany,Man
2021,Argentina,Man
2021,Tunisia,Man
2021,United States of America,Woman
2021,India,Man
2021,Nigeria,Man
2021,Indonesia,Man
2021,Other,Prefer not to say
2021,United States of America,Woman
2021,Egypt,Man
2021,India,Man
2021,Australia,Man
2021,United States of America,Man
2021,Brazil,Man
2021,Mexico,Man
2021,India,Man
2021,China,Man
2021,Spain,Man
2021,United States of America,Man
2021,Japan,Man
2021,India,Man
2021,Brazil,Man
2021,United States of America,Man
2021,United States of America,Woman
2021,Nigeria,Man
2021,India,Man
2021,Sweden,Man
2021,Brazil,Man
2021,Japan,Man
2021,United States of America,Man
2021,India,Man
2021,Taiwan,Man
2021,Pakistan,Man
2021,India,Man
2021,Israel,Man
2021,India,Man
2021,India,Man
2021,United States of America,Man
2021,Spain,Man
2021,South Korea,Woman
2021,Ghana,Man
2021,India,Man
2021,United Arab Emirates,Man
2021,Spain,Man
2021,Colombia,Man
2021,Bangladesh,Woman
2021,United States of America,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,Nigeria,Man
2021,Other,Man
2021,Saudi Arabia,Man
2021,Russia,Man
2021,United States of America,Woman
2021,India,Woman
2021,Russia,Woman
2021,Brazil,Man
2021,Colombia,Man
2021,India,Man
2021,Germany,Man
2021,Canada,Woman
2021,India,Man
2021,South Korea,Woman
2021,India,Man
2021,Belgium,Man
2021,China,Man
2021,India,Man
2021,India,Man
2021,Other,Woman
2021,India,Woman
2021,India,Woman
2021,United Kingdom of Great Britain and Northern Ireland,Woman
2021,Other,Man
2021,Singapore,Man
2021,South Korea,Man
2021,Other,Woman
2021,Kenya,Man
2021,Canada,Woman
2021,India,Man
2021,Brazil,Man
2021,Kenya,Woman
2021,India,Man
2021,Ghana,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,India,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,India,Man
2021,Japan,Man
2021,Viet Nam,Man
2021,China,Man
2021,Indonesia,Man
2021,United States of America,Woman
2021,India,Man
2021,India,Man
2021,Bangladesh,Man
2021,India,Man
2021,India,Woman
2021,"Iran, Islamic Republic of...",Man
2021,India,Man
2021,Egypt,Man
2021,Canada,Man
2021,South Africa,Man
2021,Brazil,Man
2021,Russia,Man
2021,Malaysia,Woman
2021,India,Man
2021,India,Man
2021,Other,Man
2021,United States of America,Man
2021,India,Man
2021,Brazil,Man
2021,Portugal,Woman
2021,India,Man
2021,United States of America,Man
2021,India,Man
2021,India,Man
2021,South Africa,Man
2021,Portugal,Man
2021,Other,Man
2021,Italy,Man
2021,India,Man
2021,South Korea,Woman
2021,United States of America,Man
2021,India,Man
2021,Taiwan,Prefer not to say
2021,Denmark,Man
2021,India,Woman
2021,Italy,Man
2021,Germany,Man
2021,India,Man
2021,India,Woman
2021,Viet Nam,Woman
2021,France,Prefer not to say
2021,India,Man
2021,Spain,Man
2021,Romania,Man
2021,France,Man
2021,United States of America,Man
2021,Other,Man
2021,India,Man
2021,Nigeria,Man
2021,India,Man
2021,India,Man
2021,United States of America,Man
2021,Mexico,Man
2021,Portugal,Man
2021,France,Man
2021,United States of America,Man
2021,Ireland,Prefer not to say
2021,Germany,Man
2021,South Africa,Man
2021,India,Man
2021,India,Woman
2021,India,Man
2021,Romania,Woman
2021,Spain,Man
2021,India,Woman
2021,Japan,Man
2021,United States of America,Man
2021,Nigeria,Man
2021,United States of America,Man
2021,Other,Man
2021,United States of America,Man
2021,Ethiopia,Man
2021,Israel,Woman
2021,"Iran, Islamic Republic of...",Man
2021,United States of America,Man
2021,Brazil,Man
2021,France,Man
2021,Poland,Man
2021,Kenya,Man
2021,Taiwan,Man
2021,India,Man
2021,Spain,Man
2021,Singapore,Man
2021,Taiwan,Woman
2021,India,Man
2021,France,Man
2021,India,Man
2021,Israel,Woman
2021,Ghana,Man
2021,Pakistan,Man
2021,United States of America,Man
2021,Pakistan,Man
2021,India,Man
2021,India,Man
2021,Tunisia,Woman
2021,India,Man
2021,Pakistan,Man
2021,Indonesia,Man
2021,South Korea,Man
2021,Mexico,Man
2021,United States of America,Man
2021,India,Man
2021,Poland,Man
2021,South Korea,Man
2021,Malaysia,Man
2021,Taiwan,Man
2021,India,Woman
2021,Russia,Man
2021,Japan,Man
2021,Pakistan,Man
2021,Spain,Man
2021,Pakistan,Man
2021,India,Woman
2021,United Kingdom of Great Britain and Northern Ireland,Woman
2021,Brazil,Man
2021,Colombia,Man
2021,India,Woman
2021,India,Man
2021,Singapore,Man
2021,France,Man
2021,Indonesia,Man
2021,United States of America,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,Brazil,Man
2021,India,Man
2021,India,Woman
2021,Other,Man
2021,India,Woman
2021,Other,Man
2021,United States of America,Man
2021,India,Man
2021,Russia,Man
2021,India,Man
2021,Switzerland,Man
2021,Chile,Man
2021,Portugal,Woman
2021,Egypt,Man
2021,Colombia,Woman
2021,South Africa,Man
2021,India,Man
2021,Japan,Man
2021,Japan,Woman
2021,Pakistan,Man
2021,France,Woman
2021,India,Woman
2021,Singapore,Man
2021,South Korea,Man
2021,India,Man
2021,Taiwan,Woman
2021,Argentina,Man
2021,Mexico,Man
2021,South Korea,Woman
2021,Philippines,Man
2021,India,Man
2021,Pakistan,Man
2021,United Kingdom of Great Britain and Northern Ireland,Nonbinary
2021,Bangladesh,Man
2021,Colombia,Man
2021,Other,Woman
2021,India,Man
2021,United States of America,Man
2021,Ethiopia,Man
2021,India,Woman
2021,India,Man
2021,Israel,Man
2021,United Arab Emirates,Man
2021,India,Man
2021,United States of America,Man
2021,India,Man
2021,Australia,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,United States of America,Woman
2021,Japan,Man
2021,India,Man
2021,India,Man
2021,United States of America,Woman
2021,India,Man
2021,Uganda,Man
2021,South Korea,Man
2021,Japan,Man
2021,United States of America,Man
2021,India,Man
2021,China,Man
2021,Turkey,Man
2021,India,Woman
2021,China,Man
2021,India,Man
2021,India,Man
2021,Israel,Man
2021,Pakistan,Man
2021,India,Man
2021,United States of America,Man
2021,Thailand,Man
2021,Russia,Man
2021,Other,Man
2021,Other,Woman
2021,India,Man
2021,Austria,Man
2021,Malaysia,Man
2021,Spain,Man
2021,Spain,Man
2021,India,Woman
2021,United States of America,Man
2021,Australia,Woman
2021,South Korea,Man
2021,United States of America,Woman
2021,Japan,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,Philippines,Woman
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,China,Woman
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,Australia,Man
2021,Egypt,Woman
2021,Spain,Woman
2021,Indonesia,Man
2021,Other,Man
2021,United States of America,Man
2021,France,Man
2021,Greece,Man
2021,Pakistan,Man
2021,Germany,Man
2021,Canada,Man
2021,India,Woman
2021,Brazil,Man
2021,Other,Man
2021,Ethiopia,Man
2021,Japan,Man
2021,Japan,Man
2021,India,Man
2021,Bangladesh,Man
2021,India,Woman
2021,Other,Man
2021,Singapore,Man
2021,Russia,Man
2021,Brazil,Man
2021,United States of America,Man
2021,Nigeria,Woman
2021,India,Man
2021,India,Woman
2021,Philippines,Man
2021,Kenya,Woman
2021,Argentina,Woman
2021,Chile,Man
2021,Poland,Man
2021,India,Man
2021,India,Man
2021,Hong Kong (S.A.R.),Man
2021,India,Man
2021,United States of America,Man
2021,Indonesia,Man
2021,Brazil,Man
2021,Pakistan,Man
2021,India,Man
2021,India,Woman
2021,United States of America,Man
2021,Nepal,Man
2021,Pakistan,Man
2021,France,Man
2021,Nigeria,Man
2021,India,Man
2021,Indonesia,Woman
2021,Other,Man
2021,Other,Man
2021,Japan,Man
2021,India,Man
2021,Germany,Man
2021,India,Man
2021,Kenya,Woman
2021,Viet Nam,Man
2021,Russia,Man
2021,Italy,Man
2021,India,Man
2021,India,Man
2021,Japan,Man
2021,United States of America,Man
2021,United States of America,Man
2021,India,Woman
2021,India,Man
2021,Malaysia,Man
2021,Singapore,Man
2021,Poland,Man
2021,Brazil,Man
2021,India,Man
2021,Turkey,Man
2021,India,Man
2021,Tunisia,Woman
2021,India,Man
2021,Italy,Man
2021,China,Woman
2021,India,Woman
2021,Poland,Man
2021,United States of America,Man
2021,Indonesia,Man
2021,Brazil,Man
2021,Brazil,Man
2021,India,Man
2021,India,Woman
2021,India,Woman
2021,India,Woman
2021,United States of America,Man
2021,India,Man
2021,Mexico,Man
2021,Other,Woman
2021,Taiwan,Man
2021,Germany,Man
2021,Viet Nam,Man
2021,Other,Man
2021,India,Man
2021,Brazil,Man
2021,India,Man
2021,India,Woman
2021,Japan,Man
2021,India,Man
2021,Other,Man
2021,India,Man
2021,United States of America,Man
2021,Nigeria,Man
2021,Brazil,Man
2021,India,Man
2021,Australia,Woman
2021,Philippines,Woman
2021,India,Woman
2021,United States of America,Man
2021,India,Man
2021,Ukraine,Man
2021,Thailand,Woman
2021,United States of America,Man
2021,India,Man
2021,Turkey,Man
2021,India,Woman
2021,France,Man
2021,Spain,Man
2021,Nigeria,Man
2021,Colombia,Man
2021,Canada,Man
2021,India,Woman
2021,Brazil,Man
2021,Kenya,Man
2021,India,Man
2021,Egypt,Man
2021,India,Man
2021,Brazil,Man
2021,United States of America,Man
2021,India,Man
2021,Indonesia,Man
2021,Hong Kong (S.A.R.),Man
2021,United States of America,Man
2021,Egypt,Man
2021,Nigeria,Man
2021,Russia,Man
2021,Argentina,Man
2021,Other,Woman
2021,India,Man
2021,United States of America,Woman
2021,Malaysia,Man
2021,United States of America,Man
2021,Uganda,Man
2021,United States of America,Man
2021,India,Woman
2021,China,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,India,Man
2021,Other,Man
2021,Japan,Man
2021,Japan,Man
2021,Italy,Man
2021,Taiwan,Woman
2021,India,Man
2021,Mexico,Man
2021,India,Man
2021,Indonesia,Woman
2021,Canada,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,Pakistan,Man
2021,United States of America,Man
2021,Germany,Man
2021,India,Woman
2021,United States of America,Man
2021,Pakistan,Man
2021,India,Man
2021,India,Man
2021,India,Woman
2021,India,Man
2021,India,Man
2021,Pakistan,Man
2021,India,Man
2021,Australia,Man
2021,Ireland,Man
2021,Chile,Man
2021,India,Man
2021,Nigeria,Man
2021,India,Man
2021,Indonesia,Man
2021,United States of America,Man
2021,China,Man
2021,India,Man
2021,Malaysia,Prefer not to say
2021,United States of America,Man
2021,United States of America,Prefer not to say
2021,South Korea,Man
2021,Thailand,Man
2021,Taiwan,Man
2021,Other,Man
2021,Colombia,Woman
2021,Japan,Man
2021,Ghana,Man
2021,Malaysia,Woman
2021,United States of America,Man
2021,Russia,Man
2021,Other,Woman
2021,Other,Woman
2021,Ukraine,Man
2021,Russia,Man
2021,Kenya,Man
2021,Tunisia,Man
2021,India,Woman
2021,Brazil,Man
2021,Kenya,Man
2021,Indonesia,Man
2021,Japan,Man
2021,Japan,Man
2021,Ireland,Man
2021,Indonesia,Woman
2021,India,Man
2021,France,Man
2021,Kenya,Man
2021,United States of America,Woman
2021,Other,Woman
2021,South Korea,Man
2021,India,Man
2021,India,Woman
2021,India,Woman
2021,India,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,India,Woman
2021,India,Man
2021,India,Man
2021,India,Woman
2021,India,Man
2021,India,Woman
2021,United Arab Emirates,Man
2021,Brazil,Man
2021,Spain,Man
2021,United States of America,Man
2021,India,Man
2021,India,Woman
2021,Nigeria,Man
2021,Romania,Man
2021,United States of America,Man
2021,Russia,Man
2021,Saudi Arabia,Woman
2021,India,Woman
2021,Philippines,Woman
2021,Taiwan,Man
2021,India,Woman
2021,United States of America,Man
2021,United States of America,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,Indonesia,Man
2021,Turkey,Man
2021,Taiwan,Man
2021,Spain,Nonbinary
2021,India,Man
2021,India,Man
2021,India,Woman
2021,Czech Republic,Man
2021,Turkey,Man
2021,India,Man
2021,Pakistan,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,Turkey,Man
2021,Other,Man
2021,India,Man
2021,India,Man
2021,India,Woman
2021,India,Woman
2021,Russia,Man
2021,India,Man
2021,Poland,Woman
2021,Austria,Woman
2021,India,Man
2021,South Korea,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,Italy,Man
2021,Pakistan,Man
2021,India,Man
2021,Netherlands,Man
2021,India,Man
2021,Spain,Man
2021,India,Man
2021,United States of America,Man
2021,India,Woman
2021,Bangladesh,Woman
2021,Other,Man
2021,India,Man
2021,United States of America,Man
2021,I do not wish to disclose my location,Man
2021,Ukraine,Man
2021,Italy,Man
2021,Greece,Man
2021,India,Man
2021,India,Woman
2021,Thailand,Woman
2021,India,Man
2021,India,Man
2021,Other,Man
2021,Nigeria,Man
2021,Portugal,Man
2021,India,Man
2021,India,Man
2021,Kenya,Man
2021,Italy,Man
2021,Egypt,Man
2021,India,Man
2021,China,Man
2021,India,Woman
2021,India,Man
2021,Colombia,Man
2021,India,Man
2021,Nigeria,Man
2021,Other,Woman
2021,Taiwan,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,India,Man
2021,Other,Man
2021,United States of America,Man
2021,India,Woman
2021,United States of America,Man
2021,United States of America,Man
2021,Nigeria,Man
2021,Brazil,Man
2021,Portugal,Woman
2021,Taiwan,Man
2021,Canada,Man
2021,Kazakhstan,Man
2021,India,Woman
2021,Other,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,Russia,Woman
2021,Australia,Man
2021,India,Man
2021,China,Man
2021,Germany,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,Pakistan,Man
2021,Germany,Man
2021,India,Man
2021,Egypt,Man
2021,India,Man
2021,Nigeria,Man
2021,United States of America,Man
2021,Argentina,Woman
2021,India,Man
2021,Other,Man
2021,Other,Man
2021,India,Man
2021,India,Man
2021,Other,Man
2021,Indonesia,Man
2021,South Africa,Man
2021,Pakistan,Man
2021,United States of America,Man
2021,India,Man
2021,Russia,Man
2021,South Africa,Man
2021,Taiwan,Man
2021,Greece,Man
2021,Indonesia,Man
2021,India,Man
2021,United States of America,Man
2021,Japan,Man
2021,South Africa,Man
2021,India,Man
2021,Japan,Man
2021,Spain,Woman
2021,China,Woman
2021,Brazil,Man
2021,Brazil,Man
2021,Other,Man
2021,India,Man
2021,United States of America,Man
2021,India,Man
2021,China,Man
2021,Nigeria,Man
2021,Argentina,Man
2021,United States of America,Man
2021,India,Woman
2021,Chile,Woman
2021,India,Man
2021,Malaysia,Man
2021,Nigeria,Man
2021,India,Man
2021,Ethiopia,Man
2021,"Iran, Islamic Republic of...",Man
2021,United States of America,Man
2021,France,Woman
2021,South Korea,Man
2021,India,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,Turkey,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,India,Man
2021,Ireland,Man
2021,Pakistan,Man
2021,United States of America,Man
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,India,Man
2021,Germany,Woman
2021,Spain,Man
2021,India,Woman
2021,Other,Man
2021,Indonesia,Man
2021,Thailand,Man
2021,India,Man
2021,India,Man
2021,India,Woman
2021,United States of America,Man
2021,Indonesia,Man
2021,Canada,Man
2021,Poland,Man
2021,India,Woman
2021,South Korea,Man
2021,United States of America,Man
2021,United States of America,Prefer not to say
2021,Canada,Man
2021,Japan,Man
2021,Pakistan,Man
2021,India,Man
2021,India,Man
2021,Tunisia,Man
2021,Bangladesh,Man
2021,"Iran, Islamic Republic of...",Woman
2021,Japan,Man
2021,China,Woman
2021,Thailand,Man
2021,Other,Man
2021,Egypt,Man
2021,United States of America,Woman
2021,India,Man
2021,Argentina,Woman
2021,India,Man
2021,Germany,Man
2021,Spain,Woman
2021,Ukraine,Man
2021,Nigeria,Man
2021,India,Man
2021,South Africa,Woman
2021,India,Man
2021,India,Prefer not to say
2021,India,Man
2021,India,Man
2021,Spain,Man
2021,Bangladesh,Woman
2021,United States of America,Woman
2021,Japan,Man
2021,Peru,Man
2021,Pakistan,Man
2021,India,Man
2021,Denmark,Man
2021,Kenya,Man
2021,Taiwan,Man
2021,Brazil,Man
2021,India,Man
2021,Nigeria,Man
2021,United States of America,Man
2021,India,Man
2021,Turkey,Man
2021,India,Woman
2021,Czech Republic,Man
2021,Greece,Man
2021,Russia,Man
2021,India,Man
2021,Other,Man
2021,Brazil,Man
2021,Philippines,Man
2021,Other,Man
2021,Chile,Man
2021,Brazil,Man
2021,Argentina,Man
2021,Algeria,Man
2021,Other,Man
2021,Pakistan,Man
2021,Nigeria,Man
2021,India,Man
2021,Indonesia,Man
2021,Brazil,Man
2021,Uganda,Man
2021,India,Man
2021,United States of America,Man
2021,India,Man
2021,Pakistan,Man
2021,Brazil,Man
2021,Bangladesh,Man
2021,India,Man
2021,Other,Man
2021,Nigeria,Man
2021,United States of America,Woman
2021,Israel,Man
2021,India,Woman
2021,Brazil,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,India,Man
2021,Japan,Woman
2021,India,Man
2021,United States of America,Man
2021,Russia,Man
2021,Australia,Woman
2021,United Kingdom of Great Britain and Northern Ireland,Man
2021,Mexico,Man
2021,Indonesia,Woman
2021,Other,Man
2021,Egypt,Man
2021,India,Man
2021,Ukraine,Man
2021,United States of America,Woman
2021,Spain,Man
2021,India,Man
2021,India,Woman
2021,Australia,Man
2021,"Iran, Islamic Republic of...",Man
2021,India,Man
2021,India,Woman
2021,India,Man
2021,Mexico,Man
2021,India,Man
2021,India,Man
2021,Sweden,Man
2021,India,Man
2021,Indonesia,Man
2021,India,Man
2021,India,Man
2021,Other,Man
2021,Netherlands,Man
2021,Turkey,Man
2021,Brazil,Man
2021,India,Woman
2021,India,Woman
2021,France,Man
2021,Argentina,Woman
2021,Pakistan,Man
2021,India,Woman
2021,Viet Nam,Man
2021,Russia,Woman
2021,India,Man
2021,Japan,Man
2021,Germany,Man
2021,I do not wish to disclose my location,Man
2021,India,Man
2021,Turkey,Woman
2021,India,Man
2021,Indonesia,Man
2021,Kazakhstan,Man
2021,India,Man
2021,Pakistan,Man
2021,Other,Man
2021,India,Woman
2021,Spain,Man
2021,United States of America,Man
2021,India,Man
2021,United States of America,Man
2021,Other,Man
2021,Bangladesh,Man
2021,Egypt,Man
2021,Morocco,Man
2021,Russia,Man
2021,Other,Man
2021,Germany,Prefer not to say
2021,India,Man
2021,Viet Nam,Man
2021,China,Man
2021,United States of America,Man
2021,Italy,Man
2021,United States of America,Man
2021,United States of America,Woman
2021,Denmark,Man
2021,India,Man
2021,United States of America,Man
2021,Switzerland,Man
2021,Other,Man
2021,Portugal,Man
2021,United States of America,Woman
2021,Greece,Woman
2021,Italy,Man
2021,Russia,Man
2021,Mexico,Man
2021,India,Man
2021,United States of America,Man
2021,India,Man
2021,India,Man
2021,Indonesia,Woman
2021,India,Man
2021,Brazil,Man
2021,India,Man
2021,India,Woman
2021,Egypt,Man
2021,South Korea,Man
2021,Israel,Man
2021,Other,Man
2021,India,Woman
2021,Other,Woman
2021,Japan,Man
2021,Indonesia,Man
2021,India,Man
2021,Viet Nam,Man
2021,Japan,Man
2021,United States of America,Man
2021,United States of America,Man
2021,Japan,Woman
2021,United States of America,Man
2021,Ukraine,Woman
