year,Q4_country,Q12_coding language_Python,Q12_coding language_R,Q12_coding language_SQL,Q12_coding language_C,Q12_coding language_C++,Q12_coding language_Java,Q12_coding language_Javascript,Q12_coding language_Bash,Q12_coding language_MATLAB,Q12_coding language_Julia
2021,Brazil,Python,,,,,,,,,
2021,Pakistan,Python,,,,,Java,Javascript,,,
2021,Brazil,Python,,,,,,,,,
2021,Belgium,Python,,,,,Java,,,,
2021,India,Python,,SQL,C,,Java,Javascript,,,
2021,Australia,Python,,,,,,,,,
2021,Germany,Python,,,,C++,Java,,,,
2021,India,,,SQL,,,,,,,
2021,Germany,Python,,SQL,,,,Javascript,,,
2021,Ukraine,Python,R,,,,,,,,
2021,South Africa,Python,,,,,,,,,
2021,Egypt,Python,,,,,Java,,,,
2021,France,Python,,SQL,,,Java,Javascript,,,
2021,India,Python,,,,,,,,,
2021,Pakistan,Python,,SQL,,,,,,,
2021,Other,Python,,,,C++,,Javascript,,,
2021,India,Python,,SQL,,,,,,,
2021,Ireland,Python,R,,,,,,,,
2021,Peru,Python,R,SQL,,,Java,,,,
2021,Indonesia,,,SQL,,,,Javascript,,,
2021,India,Python,,SQL,,,,,,,
2021,United States of America,Python,,SQL,,,,,,,
2021,Colombia,Python,R,SQL,,,,,Bash,MATLAB,
2021,Other,Python,,,,,Java,Javascript,,,
2021,Ecuador,Python,,SQL,,,Java,Javascript,Bash,,
2021,United States of America,Python,R,,,,,,,,
2021,Japan,Python,,,,,,,,,
2021,Kenya,Python,R,SQL,,,,Javascript,,,
2021,Russia,Python,,,,,,,,,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,,,
2021,Brazil,Python,,,C,C++,,,,MATLAB,
2021,Other,Python,,,,,,Javascript,,,
2021,Nigeria,Python,,,,,,Javascript,,,
2021,United States of America,Python,,SQL,,,,,,MATLAB,
2021,Russia,Python,,,,,,,,,
2021,Other,Python,,,,,,,,,
2021,India,Python,,SQL,,,,,,,
2021,India,Python,,,,,Java,,,,
2021,Netherlands,Python,,,C,C++,,,,MATLAB,
2021,Pakistan,,,,,,,,,,
2021,Turkey,Python,R,SQL,,,,,,,
2021,Japan,Python,,SQL,,,Java,,,,
2021,Italy,,R,,,,,,,,
2021,Mexico,,,SQL,,,,,,,
2021,Sri Lanka,Python,,,,,Java,,,,
2021,India,Python,,SQL,C,C++,Java,Javascript,,MATLAB,
2021,United States of America,Python,R,SQL,,,Java,,,,
2021,Pakistan,,,,C,C++,,,,,
2021,Russia,Python,,,,,,,,,
2021,Uganda,Python,R,,,,,,,,Julia
2021,Other,,,,,,,,,,
2021,India,Python,,,,C++,,,,,
2021,South Africa,Python,,,,,,,,,
2021,India,Python,,,,,,Javascript,,,
2021,Mexico,Python,R,,C,C++,,,Bash,,Julia
2021,"Iran, Islamic Republic of...",Python,,,,,,,,MATLAB,
2021,Spain,Python,R,SQL,,C++,,,,MATLAB,Julia
2021,India,Python,,SQL,C,,,Javascript,,,
2021,India,Python,,SQL,,C++,Java,,,,
2021,India,Python,R,,,,,,,,
2021,Denmark,Python,,SQL,C,,,,,,
2021,Netherlands,Python,,,,,,,,,
2021,South Africa,Python,,,,,,,,,
2021,India,Python,,,C,,,,,,
2021,Algeria,Python,,,,,,,,,
2021,Colombia,Python,,SQL,,,Java,,Bash,,
2021,Colombia,Python,R,,,,,,,,
2021,United States of America,,,SQL,,,,,,,
2021,Nigeria,,,,,,,,,,
2021,Brazil,,,SQL,,,,,,,
2021,Portugal,Python,,SQL,,,,Javascript,,,
2021,Bangladesh,,,,,C++,,,,,
2021,United States of America,,,,,,,,,,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2021,United States of America,Python,,,,,,,,,
2021,India,Python,,SQL,C,,,Javascript,,,
2021,South Korea,Python,R,,,,,,,,
2021,India,Python,,SQL,C,,,,,,
2021,Kenya,,,SQL,,,,Javascript,,,
2021,Pakistan,Python,,,,,,,,MATLAB,
2021,Taiwan,Python,,,,,,,,,
2021,India,Python,,,,,,,,,
2021,India,Python,,,,C++,,Javascript,,,
2021,United States of America,Python,R,,,,,,,,
2021,India,,,SQL,,,,Javascript,,,
2021,France,Python,,SQL,C,,Java,,,,
2021,Turkey,Python,,SQL,,,,,,,
2021,Colombia,Python,R,,,,,Javascript,,,
2021,Singapore,Python,R,SQL,,,,,,,
2021,Israel,Python,,,,,,,,,
2021,Russia,Python,R,SQL,,,,,,,
2021,Bangladesh,,,,C,C++,,,,,
2021,Italy,,,,,,,,,,
2021,Turkey,Python,,,,,,,,,
2021,Pakistan,Python,,,,,,Javascript,,,
2021,Pakistan,Python,,SQL,,,,Javascript,,,
2021,India,Python,,,,,,,Bash,,
2021,Pakistan,Python,,SQL,C,C++,Java,Javascript,,,
2021,Viet Nam,Python,,,,,,,,,
2021,Turkey,Python,R,SQL,,,,,,,
2021,India,Python,,,,,,,,,
2021,Saudi Arabia,Python,,,,,,,,,
2021,Norway,,,,,,,,,,
2021,India,Python,R,,,,,,Bash,,
2021,Morocco,Python,,SQL,,,Java,,Bash,,
2021,China,Python,,,C,C++,,,Bash,,
2021,India,Python,,SQL,,C++,,Javascript,,MATLAB,
2021,Bangladesh,Python,,,C,,,,,MATLAB,
2021,Turkey,,,SQL,,C++,Java,Javascript,,,
2021,Viet Nam,Python,,SQL,,,,,,,
2021,India,Python,,,,,,,,,
2021,India,,,,,,,,,,
2021,Turkey,Python,,,,,,,,,
2021,United States of America,Python,,,,,,,,MATLAB,
2021,Viet Nam,Python,,,,,,,,,
2021,India,,,,,,,,,,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,,MATLAB,
2021,Brazil,Python,,,,,,,,,
2021,Russia,Python,,,,,,Javascript,,,
2021,India,Python,,,,C++,,Javascript,,,
2021,India,Python,,,,C++,Java,,,,
2021,Nigeria,Python,,,,,,,,,
2021,India,Python,,,C,,,,,MATLAB,
2021,India,Python,,SQL,,C++,,,Bash,,Julia
2021,Nigeria,Python,,,,,,Javascript,,,
2021,Turkey,Python,,SQL,,,,,,,
2021,Nigeria,Python,,,,,,,,,
2021,India,Python,,,,,,,,,
2021,Kenya,Python,,,,,,Javascript,Bash,,
2021,Uganda,Python,R,,,,,,,,
2021,United States of America,,,,,,,,,,
2021,Pakistan,Python,,SQL,C,C++,Java,Javascript,,MATLAB,
2021,China,Python,,,,C++,,,,,
2021,India,Python,R,SQL,,C++,,,,MATLAB,
2021,Netherlands,Python,,SQL,,,,,,,
2021,United States of America,Python,,SQL,,C++,Java,,Bash,,Julia
2021,United States of America,Python,R,,,,,,,,
2021,India,,,SQL,,,Java,,Bash,,
2021,Germany,,R,,,,,,,,
2021,Ukraine,Python,,SQL,,,,Javascript,Bash,,
2021,Bangladesh,Python,,,C,C++,,Javascript,,,
2021,India,Python,,SQL,,,,,,,
2021,China,Python,R,,,C++,,,,,
2021,Bangladesh,Python,,SQL,,,,,,MATLAB,
2021,Indonesia,Python,,SQL,,,,,,MATLAB,
2021,Thailand,Python,R,SQL,,C++,Java,Javascript,,,
2021,Germany,Python,,,,,,,,,
2021,Czech Republic,Python,,SQL,,,,,,,
2021,India,Python,,SQL,C,C++,Java,,,,
2021,Canada,,,SQL,,,Java,Javascript,,,
2021,India,,,SQL,,C++,,Javascript,,,
2021,Other,Python,,,C,,,Javascript,,,
2021,France,Python,,,,,,,,,
2021,Japan,,,SQL,C,C++,Java,,Bash,,
2021,Kazakhstan,Python,,SQL,,C++,,,Bash,,
2021,Nigeria,Python,,SQL,,,Java,,,,
2021,Israel,Python,,SQL,C,C++,Java,Javascript,,,
2021,India,,,SQL,,,Java,,,,
2021,Nigeria,Python,,,,,,,,,
2021,India,Python,,,,,,,,,
2021,Japan,Python,,,C,,,,,,
2021,Sri Lanka,Python,,SQL,,,Java,,,MATLAB,
2021,India,,R,SQL,,,,,,,
2021,Austria,,,,,C++,,,,,
2021,France,Python,R,SQL,,,,,,,
2021,India,Python,R,SQL,,,,,,,
2021,Other,Python,,,C,,,,,,
2021,Egypt,Python,,,C,C++,,,,,
2021,United States of America,Python,,,,,,,,,
2021,India,Python,,SQL,C,,,,,,
2021,Brazil,Python,,,,,,,Bash,,
2021,United States of America,Python,R,,,,Java,,,MATLAB,
2021,Japan,Python,,SQL,,,,,,,
2021,Sri Lanka,Python,,SQL,,,Java,Javascript,Bash,,
2021,India,Python,,,,,,,,,
2021,Russia,Python,,SQL,,,Java,,,,
2021,Pakistan,Python,,SQL,C,C++,Java,Javascript,,,
2021,Nigeria,,,SQL,,,Java,Javascript,,,
2021,India,Python,,SQL,,,,,,,
2021,Tunisia,,,,C,C++,Java,,,MATLAB,
2021,India,Python,,,,,,,,,
2021,United States of America,,,,,,,,,,
2021,Netherlands,Python,R,SQL,C,C++,Java,,,,
2021,Peru,Python,R,,,,,,,,
2021,Thailand,Python,,,,,Java,Javascript,,,
2021,United States of America,Python,R,SQL,,,,,Bash,,
2021,Other,Python,,,,,,,,,
2021,Hong Kong (S.A.R.),Python,,,C,,Java,,,,
2021,Other,Python,,SQL,,,,,,,
2021,India,Python,,,,C++,,,,MATLAB,
2021,India,,,,C,,,,,,
2021,Other,Python,,,,,,,,,
2021,Other,Python,,,,,,,,,
2021,India,Python,,SQL,,,Java,Javascript,,,
2021,India,Python,,,C,,,,,,
2021,India,Python,,,C,C++,,,,,
2021,India,Python,,SQL,,,Java,Javascript,,,
2021,Taiwan,Python,,,,C++,,,,,
2021,Ghana,Python,,,,,,Javascript,,,
2021,India,Python,,,,,,,,,
2021,United Arab Emirates,Python,,,,,,,,,
2021,Pakistan,Python,,,,,,,,,
2021,Other,Python,,,,,Java,Javascript,,,
2021,India,Python,,SQL,C,,Java,,,,
2021,Brazil,Python,R,SQL,,,,,,,
2021,United States of America,,,SQL,,,,,,,
2021,India,Python,,,,C++,,,,,
2021,Russia,Python,,,,C++,,,,,
2021,India,,,SQL,,,,,,,
2021,Germany,Python,,SQL,,,,,,,
2021,India,Python,,,,C++,Java,,,,
2021,Pakistan,Python,,,,,,,,,
2021,India,Python,,SQL,,,,,,,
2021,India,Python,,,,,,,,,
2021,Indonesia,Python,,,,,,Javascript,,,
2021,I do not wish to disclose my location,,,,,,,,,MATLAB,
2021,Other,Python,R,,,,,Javascript,,,
2021,India,,,,C,C++,Java,,,,
2021,United States of America,,R,,,,,,,,
2021,Brazil,Python,,,,,,,,,
2021,United States of America,Python,,SQL,C,,Java,,,,
2021,United Arab Emirates,,,,,,,,,,
2021,France,Python,,SQL,,,,,,,
2021,Singapore,Python,,,,,,,,,
2021,India,Python,,,,,,,,,
2021,India,Python,,,,,Java,,,MATLAB,
2021,United States of America,Python,,SQL,,C++,Java,,,,
2021,India,Python,,,,,,,,,
2021,China,Python,,,,,,,,,
2021,United States of America,Python,R,SQL,,,,,,,
2021,Japan,Python,,,C,,Java,Javascript,Bash,,
2021,India,Python,R,SQL,C,C++,,,,,
2021,India,Python,R,,,,,,Bash,,
2021,Greece,,R,,,,,Javascript,Bash,,
2021,France,Python,,,,,,Javascript,,,
2021,India,Python,,,,,,,,,
2021,India,Python,,SQL,C,C++,,,,,
2021,India,,,,C,C++,Java,,,,
2021,Japan,Python,,,,,,,,,
2021,France,Python,,SQL,C,,Java,,,,
2021,India,Python,,,C,,,,,,
2021,Mexico,Python,,SQL,,,Java,,Bash,,
2021,South Africa,Python,,,,,,,,,
2021,Other,Python,,,,,,,,,
2021,United States of America,,,,,,,,,,
2021,United States of America,Python,R,SQL,,,,,Bash,,
2021,Egypt,Python,,SQL,,,Java,Javascript,,,
2021,Japan,Python,,SQL,,,,,Bash,,
2021,India,Python,,,,,,,,,
2021,India,,,,,,,,,,
2021,India,Python,,,,,,,,,
2021,Italy,Python,,,,,,,Bash,,
2021,United States of America,Python,,SQL,,,Java,,Bash,,
2021,India,Python,R,SQL,,,,,,,
2021,India,Python,,SQL,C,C++,,,,,
2021,India,Python,,SQL,,,,,,,
2021,India,Python,,,,,,,,,
2021,United States of America,Python,R,SQL,,,,,,,
2021,United States of America,Python,,,,,,,,,
2021,Brazil,Python,,SQL,,,,,,,
2021,Australia,Python,,SQL,,,,,,,
2021,United States of America,Python,R,SQL,,,,,,,
2021,Kenya,,,,C,C++,Java,,,,
2021,India,Python,,SQL,,,,,,MATLAB,
2021,United States of America,Python,,,,,,,,,
2021,Saudi Arabia,,,,,,,,,,
2021,India,Python,R,SQL,,,,Javascript,,,
2021,Japan,,,,,,,,,,
2021,Ecuador,Python,R,,,,Java,Javascript,,,
2021,Nepal,Python,,,,,Java,Javascript,,,
2021,India,Python,,,,,,,,,
2021,Egypt,Python,,,C,C++,,,,MATLAB,
2021,Japan,Python,,,,,,,Bash,,
2021,India,,,,,,,,,,
2021,Canada,Python,R,SQL,C,,Java,,,,
2021,India,Python,,SQL,C,C++,,Javascript,,,
2021,India,Python,R,SQL,,C++,Java,,,,
2021,United States of America,Python,,,,,,,Bash,,
2021,South Africa,Python,,,,,,,,,
2021,India,Python,R,SQL,,,,,,,
2021,Viet Nam,Python,,,,C++,,,,,
2021,Portugal,Python,,,,,,,Bash,,
2021,India,,,,C,,,,,,
2021,Greece,,,,,,,,,,
2021,Brazil,Python,,SQL,,,,Javascript,,,
2021,India,Python,,,C,C++,,,,,
2021,China,Python,,,,,,,,,
2021,China,Python,,,,C++,,,,MATLAB,
2021,Colombia,Python,,,,C++,,,,MATLAB,
2021,India,Python,,SQL,,,,,,,
2021,Nepal,Python,R,SQL,C,C++,Java,Javascript,Bash,MATLAB,Julia
2021,United States of America,Python,R,SQL,,,,,,,
2021,Brazil,Python,,,,,,,,,
2021,Portugal,Python,R,,C,,,Javascript,Bash,,
2021,South Korea,Python,,,,C++,,,,,
2021,Spain,,,,,,,,,,
2021,South Korea,Python,,,,C++,,,,,
2021,France,Python,,,,,,,,,
2021,Denmark,Python,,SQL,,,,,,,
2021,Russia,Python,,,,,,,,MATLAB,
2021,Argentina,Python,R,,,,,,,,
2021,Japan,Python,R,,C,,,,,MATLAB,
2021,Egypt,Python,,SQL,,C++,,Javascript,,,
2021,"Iran, Islamic Republic of...",,,,,,,Javascript,,,
2021,Netherlands,Python,,,,,,,,,
2021,India,,,,,C++,Java,,,,
2021,United States of America,Python,R,SQL,,,,,Bash,,
2021,Japan,Python,,,,C++,,,,,
2021,Canada,Python,,SQL,,,,Javascript,,,
2021,India,Python,,SQL,,,,,,,
2021,Saudi Arabia,,R,,,C++,,,,MATLAB,
2021,South Korea,Python,,,,,,,,,
2021,India,Python,,,,,,,,,
2021,Egypt,Python,,,,C++,,,,,
2021,Spain,Python,,,,,,,,,
2021,Kenya,,R,,,C++,,,,,
2021,Spain,,,SQL,,,,,,,
2021,United States of America,Python,,,,,,,,,
2021,Other,,R,,,,,,,,
2021,India,Python,R,SQL,,,,,,,
2021,Egypt,Python,,,,,,,,,
2021,India,Python,,,C,,,,,,
2021,India,,,,,,,,,,
2021,Spain,Python,,SQL,,,,Javascript,Bash,,
2021,Bangladesh,Python,,SQL,C,,,Javascript,,,
2021,Mexico,Python,,,,,,,,,
2021,Nigeria,Python,R,SQL,,,,,,,
2021,India,Python,,SQL,,,,,,,
2021,Bangladesh,Python,,,,C++,,,,,
2021,Nigeria,,R,SQL,,,,,,,
2021,France,Python,,,C,C++,Java,,,,
2021,Japan,Python,,,,,,,,,
2021,India,Python,R,SQL,C,,Java,,,,
2021,Greece,Python,,,C,C++,,Javascript,Bash,,
2021,Other,Python,,SQL,,,,Javascript,,,
2021,Other,,,,,,,,,,
2021,Brazil,Python,,SQL,,,Java,Javascript,,,
2021,United States of America,Python,,,,C++,,,Bash,MATLAB,
2021,India,,,,C,C++,Java,,,,
2021,India,Python,,,,C++,,,,,
2021,Nigeria,Python,,,,,,,,,
2021,India,Python,,SQL,,,,,,,
2021,Kenya,,R,,,C++,,,,,
2021,India,Python,R,,,,,,,,
2021,I do not wish to disclose my location,Python,,,,C++,Java,Javascript,,,
2021,Other,Python,,,,,,,,,
2021,Italy,Python,,SQL,,,,,,,
2021,India,Python,,,,,,,,,
2021,India,Python,R,SQL,,C++,,,,,
2021,Pakistan,Python,,SQL,C,C++,,Javascript,,,
2021,Italy,Python,,,,,,,Bash,,
2021,India,Python,,SQL,,,,,,,
2021,Germany,Python,,SQL,,,,,Bash,,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,,,C++,Java,,,,
2021,India,Python,R,SQL,C,,,,,MATLAB,
2021,South Korea,Python,R,,,,,,,,
2021,Ecuador,Python,R,,,,,,,,
2021,Japan,Python,,,,,,,,,
2021,India,,,,,,,,,,
2021,China,Python,,,,,,,,,
2021,India,Python,,,,C++,,,,,
2021,India,,,,C,,,,,,
2021,Bangladesh,Python,,SQL,,,,,,,
2021,India,Python,,,,,,,,,
2021,United States of America,Python,,,C,C++,,,,,
2021,Viet Nam,Python,,,,C++,,,,,
2021,India,Python,,,,,,,,,
2021,Brazil,Python,,SQL,,,,,,,
2021,India,,,SQL,,,,,,,
2021,India,Python,R,SQL,,,,,,,
2021,India,Python,R,SQL,,,Java,,,,
2021,South Korea,Python,,SQL,,,,,,,
2021,South Africa,,,,,,,,,,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,,C,C++,,,,,
2021,Nigeria,Python,,,,,,,,,
2021,Mexico,Python,,,,C++,,,,MATLAB,
2021,Chile,,,SQL,C,C++,Java,,,,
2021,Nigeria,Python,,SQL,,,,,,,
2021,India,Python,R,SQL,,C++,,,Bash,,
2021,India,Python,,,,,,,,,
2021,India,Python,,,C,,,,,MATLAB,
2021,India,Python,,,,,,,,,
2021,Saudi Arabia,,R,SQL,,,,,,,
2021,China,Python,,,,C++,,,,,
2021,Other,,R,,,,,,,MATLAB,
2021,United States of America,Python,R,SQL,,,,,,,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2021,United States of America,Python,R,SQL,,,,,,,
2021,Japan,Python,,SQL,,,,,,,
2021,Brazil,Python,,,,,,,,,
2021,Turkey,Python,,,C,C++,,,,MATLAB,
2021,Nigeria,Python,R,,,,,,Bash,,
2021,United States of America,,R,,,,,,,,
2021,India,Python,,,,C++,,,,,
2021,Canada,Python,,SQL,,,,Javascript,,,
2021,Russia,Python,,,,C++,,,,,
2021,Viet Nam,Python,R,SQL,,,Java,,Bash,,
2021,Other,Python,,SQL,,,,,,,
2021,India,Python,,,,,,,,,
2021,Other,Python,,,,,,,,,
2021,Turkey,,,,,,,,,,
2021,Bangladesh,,,,,C++,,,,,
2021,Pakistan,Python,,,,,,,Bash,,
2021,India,Python,R,SQL,C,C++,Java,,,MATLAB,
2021,India,Python,R,SQL,,,,,,,
2021,Singapore,Python,,,C,C++,Java,,,,
2021,India,Python,,SQL,C,C++,,,,,
2021,India,Python,,,,,Java,,,,
2021,Iraq,Python,,,,C++,,,,MATLAB,
2021,Nigeria,Python,R,SQL,,,,,,,
2021,Taiwan,Python,R,,,,,,,,
2021,Pakistan,Python,R,,,,,,,,
2021,Russia,Python,,,,C++,,,,MATLAB,
2021,India,Python,R,SQL,C,C++,Java,Javascript,,,
2021,United States of America,Python,R,SQL,C,C++,Java,,,MATLAB,
2021,Poland,Python,,SQL,,,,,,,
2021,United Arab Emirates,Python,,SQL,,C++,,,,,
2021,Japan,Python,,,,,,,,,
2021,United States of America,Python,R,SQL,,,,,,,
2021,India,Python,,,,,,,,,
2021,Germany,Python,R,,,,,,,,
2021,Bangladesh,Python,,,C,,,Javascript,,,
2021,India,Python,,SQL,,,,,,,
2021,Canada,Python,R,SQL,,,Java,,,,
2021,India,Python,,,,,,Javascript,,,
2021,India,Python,,,,,,,,,
2021,Ireland,Python,,,,,,,,,
2021,China,Python,,,C,C++,Java,,,,
2021,China,Python,,,,,,,,MATLAB,
2021,Singapore,Python,,,,,,,,,
2021,India,Python,,SQL,,C++,Java,,,,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2021,China,Python,,,,,,,,,
2021,Turkey,Python,,,,,,,,,
2021,India,Python,,,,C++,,,,,
2021,Uganda,Python,,SQL,C,,Java,,,,
2021,United States of America,Python,,,,,,,,,
2021,Other,Python,,,,,,,,MATLAB,
2021,China,Python,,,,,,,,,
2021,India,Python,R,SQL,,,,Javascript,,,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,C,C++,,,,MATLAB,
2021,"Iran, Islamic Republic of...",Python,,,,,,,,,
2021,India,,,,,,,,,,
2021,Germany,Python,,SQL,,,Java,,,,
2021,India,Python,R,,,,,,,MATLAB,
2021,China,Python,,,,,,,,,
2021,Viet Nam,Python,,,,,,,,,
2021,India,Python,R,,C,C++,,,,MATLAB,
2021,Other,,R,,,,,,,,
2021,Australia,,R,SQL,,,,,,,
2021,India,Python,,SQL,C,C++,,,,,
2021,United States of America,Python,,,,C++,,,Bash,,
2021,Colombia,Python,R,SQL,,C++,Java,,,,
2021,Egypt,Python,R,,,C++,,Javascript,,,
2021,India,Python,R,SQL,,,,,,MATLAB,
2021,United States of America,,,,,,,,,,
2021,Viet Nam,,,SQL,,,,Javascript,,,
2021,India,Python,,,,,Java,,,,
2021,Belarus,Python,,,,C++,Java,,,,
2021,Other,Python,,,,,,,,,
2021,Morocco,,,,C,,,,,,
2021,Japan,Python,R,SQL,,,,Javascript,,,
2021,Malaysia,Python,,,C,,,,,MATLAB,
2021,United States of America,Python,R,,,,Java,Javascript,Bash,MATLAB,
2021,Denmark,,R,,,,,,,,
2021,Mexico,Python,,,,,,,,,
2021,Hong Kong (S.A.R.),Python,,SQL,,,,,,MATLAB,
2021,Nigeria,Python,,,,,,,,,
2021,India,Python,,SQL,,,,,,,
2021,United States of America,Python,R,SQL,,,,,,,
2021,Germany,Python,,,,,,,,,
2021,India,,,SQL,C,C++,Java,,,,
2021,United States of America,Python,,SQL,C,,Java,Javascript,,,
2021,China,Python,,,C,C++,,,,,
2021,Russia,Python,,SQL,,,,,,,
2021,Pakistan,,,,,,,,,,
2021,India,Python,,SQL,,,,,,,
2021,Philippines,Python,R,SQL,,,,,,,
2021,United States of America,Python,R,SQL,,,,,,,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,Javascript,,,
2021,Greece,Python,,SQL,C,C++,,,,,
2021,Spain,Python,,,,,Java,,,,
2021,Peru,,,SQL,,,,Javascript,,,
2021,India,Python,,,,,,,,,
2021,China,Python,,,,,,Javascript,,,
2021,India,Python,,SQL,,,Java,,,,
2021,United States of America,Python,,SQL,,,,,,,
2021,India,Python,,SQL,,C++,,Javascript,,MATLAB,
2021,France,Python,,,,,,,,,
2021,China,Python,,,C,,,,,MATLAB,
2021,Taiwan,Python,,,,C++,,,,,
2021,United States of America,Python,,SQL,,,,,,,
2021,Saudi Arabia,Python,R,,,,,,,MATLAB,
2021,Peru,Python,,SQL,,,,,,,
2021,Colombia,Python,R,SQL,,,,,,,
2021,Argentina,Python,,SQL,,,,,,,
2021,India,Python,,SQL,,C++,,,,,
2021,Viet Nam,Python,R,,,C++,,Javascript,,,Julia
2021,Brazil,Python,R,SQL,,,,,,,
2021,Germany,Python,,SQL,,,,,,,
2021,Pakistan,Python,,SQL,,,Java,,,,
2021,India,,,,,,,,,MATLAB,
2021,Chile,,R,,,,,,,,
2021,India,Python,,,,,,,,,
2021,Australia,,,,,,,,,,
2021,United States of America,Python,R,SQL,,,Java,,,,
2021,Mexico,Python,R,SQL,C,C++,Java,Javascript,Bash,,
2021,Spain,Python,,SQL,,,Java,,,,
2021,Indonesia,Python,,,C,,Java,,,,
2021,India,Python,,SQL,,,,,,,
2021,India,Python,,SQL,C,,Java,,,MATLAB,
2021,Nigeria,Python,,SQL,,,,,,,
2021,Spain,,R,,,,,,,,
2021,India,Python,,,,,,,,,
2021,India,Python,R,,,,,,,,
2021,Japan,Python,,,,C++,,,,,
2021,India,Python,,SQL,,,,,,,
2021,India,Python,R,SQL,C,C++,Java,Javascript,,MATLAB,
2021,United States of America,,,,,,Java,,,,
2021,United States of America,Python,,SQL,,,,,,,
2021,India,Python,,SQL,C,C++,Java,,Bash,,
2021,India,,,,C,,,,,,
2021,Japan,Python,R,SQL,,,,Javascript,,,
2021,India,Python,R,,,,,,,MATLAB,
2021,Indonesia,Python,R,SQL,C,C++,,,,MATLAB,
2021,Other,,,,C,C++,,,,,
2021,Indonesia,Python,,SQL,,C++,Java,,,MATLAB,
2021,Russia,Python,,,,,,,,MATLAB,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,SQL,,,,,,,
2021,South Korea,Python,,SQL,,,,Javascript,,,
2021,Brazil,Python,R,,,,,,,,
2021,Egypt,Python,,,,,,,,,
2021,India,Python,R,SQL,,,,,,,
2021,United Kingdom of Great Britain and Northern Ireland,Python,,,,,,,,,
2021,Spain,,R,,,,,,,,Julia
2021,Taiwan,Python,,,C,C++,,,,MATLAB,
2021,Argentina,,,,,,,Javascript,,,
2021,"Iran, Islamic Republic of...",Python,,,,,,,,,
2021,United States of America,Python,,,,,,,,MATLAB,
2021,United States of America,,R,,,,,Javascript,,,
2021,India,Python,,SQL,,,,,,,
2021,India,Python,,,,C++,Java,,,,
2021,Russia,Python,,SQL,,,,,,,
2021,India,Python,,,,C++,,,,,
2021,France,,,,,,,,,,
2021,Taiwan,,,,C,,Java,,,,
2021,Italy,Python,,,,,,,,,
2021,Spain,,,,,,,,,,
2021,Sweden,,R,,,,,,,,
2021,India,Python,,,,,,,,MATLAB,
2021,United States of America,Python,,SQL,,,,,Bash,,
2021,Russia,Python,,,,,,,,,
2021,India,Python,,,,,,,,,
2021,Other,,R,,,,,,,,
2021,Bangladesh,Python,,,,,,,,,
2021,United States of America,Python,,,,C++,,,,,
2021,China,Python,,,C,C++,Java,,,,
2021,United States of America,,,SQL,,,Java,,,,
2021,India,Python,,,,,,,,MATLAB,
2021,Egypt,Python,,,C,,,,,,
2021,Egypt,Python,R,SQL,,,,,,,
2021,China,,,,C,C++,,,,,
2021,China,,,,,C++,Java,,,,
2021,France,Python,R,SQL,C,C++,Java,,,,
2021,India,Python,,,C,,,,,,
2021,Germany,Python,R,SQL,,,,,,,
2021,United States of America,Python,,,,C++,Java,,Bash,,
2021,United States of America,Python,,SQL,,,,,,,
2021,Argentina,Python,,SQL,C,C++,,,,,
2021,Nigeria,,,,,,,,,,
2021,Nigeria,Python,,,,,,,,,
2021,India,Python,,,,,,,,,
2021,Brazil,Python,,SQL,,C++,,,,,
2021,Brazil,Python,,SQL,,,,,,,
2021,Viet Nam,Python,,SQL,,C++,,Javascript,,,
2021,Ghana,Python,R,,,,,,,,
2021,India,Python,,,,,,,,,
2021,"Iran, Islamic Republic of...",Python,,,,,,,,,
2021,Germany,Python,,,,C++,,,,,
2021,South Korea,Python,,,,C++,,,,,
2021,Nigeria,Python,,,,,,,,,
2021,India,,R,,,,,,,,
2021,Israel,Python,,SQL,C,C++,Java,Javascript,,,
2021,Malaysia,Python,,SQL,C,C++,,,Bash,MATLAB,
2021,India,Python,,,,C++,Java,,,,
2021,Singapore,Python,,SQL,,,,,,,
2021,Kenya,Python,,,,,,,,,
2021,Canada,,,,,,Java,Javascript,,,
2021,India,Python,,SQL,,,,,,,
2021,Nigeria,Python,,,,,,Javascript,,,
2021,Netherlands,Python,,SQL,,,,,Bash,,
2021,Ethiopia,Python,,,,,,,,MATLAB,
2021,Taiwan,Python,R,,,,,,,,
2021,Turkey,Python,,,C,,,,,MATLAB,
2021,South Africa,Python,,SQL,,,,Javascript,,,
2021,Greece,Python,R,SQL,,,,,,,
2021,United States of America,,,,,,,,,,
2021,Israel,Python,,,,,,,,,
2021,United States of America,Python,R,,,,,,,,
2021,India,Python,,,,,,,,,
2021,India,Python,R,SQL,C,C++,Java,Javascript,,MATLAB,
2021,Egypt,Python,,,C,C++,,,,,
