Median,Year,Country
174999.5,2021,United States of America
274999.5,2021,United States of America
8749.5,2021,India
64999.5,2021,India
94999.5,2021,United States of America
44999.5,2021,Spain
1499.5,2021,Nigeria
22499.5,2021,China
27499.5,2021,India
44999.5,2021,United Kingdom of Great Britain and Northern Ireland
6249.5,2021,China
17499.5,2021,India
3499.5,2021,Russia
27499.5,2021,United Kingdom of Great Britain and Northern Ireland
54999.5,2021,Brazil
6249.5,2021,India
174999.5,2021,United States of America
137499.5,2021,India
1499.5,2021,India
174999.5,2021,United States of America
17499.5,2021,Brazil
499.5,2021,Germany
94999.5,2021,United States of America
27499.5,2021,Russia
54999.5,2021,Germany
64999.5,2021,Japan
499.5,2021,China
499.5,2021,United Kingdom of Great Britain and Northern Ireland
54999.5,2021,Germany
94999.5,2021,United States of America
22499.5,2021,United Kingdom of Great Britain and Northern Ireland
34999.5,2021,United States of America
17499.5,2021,India
499.5,2021,India
34999.5,2021,India
94999.5,2021,United States of America
34999.5,2021,Russia
274999.5,2021,United States of America
3499.5,2021,Russia
84999.5,2021,Spain
54999.5,2021,United Kingdom of Great Britain and Northern Ireland
399999.5,2021,United States of America
34999.5,2021,China
174999.5,2021,United States of America
64999.5,2021,United Kingdom of Great Britain and Northern Ireland
74999.5,2021,India
2499.5,2021,India
34999.5,2021,India
174999.5,2021,United States of America
54999.5,2021,United Kingdom of Great Britain and Northern Ireland
2499.5,2021,Nigeria
2499.5,2021,India
17499.5,2021,India
54999.5,2021,Brazil
84999.5,2021,United Kingdom of Great Britain and Northern Ireland
3499.5,2021,Nigeria
54999.5,2021,United States of America
499.5,2021,Nigeria
54999.5,2021,Japan
12499.5,2021,India
27499.5,2021,India
84999.5,2021,Brazil
34999.5,2021,Russia
499.5,2021,India
499.5,2021,India
499.5,2021,India
12499.5,2021,India
499.5,2021,India
4499.5,2021,Brazil
34999.5,2021,India
64999.5,2021,United States of America
8749.5,2021,India
137499.5,2021,United States of America
27499.5,2021,United States of America
224999.5,2021,United States of America
499.5,2021,India
54999.5,2021,Japan
499.5,2021,Russia
174999.5,2021,United States of America
499.5,2021,India
499.5,2021,Brazil
94999.5,2021,United States of America
499.5,2021,Nigeria
54999.5,2021,Germany
112499.5,2021,India
34999.5,2021,Japan
499.5,2021,India
54999.5,2021,United Kingdom of Great Britain and Northern Ireland
34999.5,2021,United States of America
499.5,2021,India
112499.5,2021,United States of America
34999.5,2021,United States of America
499.5,2021,Japan
8749.5,2021,India
12499.5,2021,India
84999.5,2021,United States of America
12499.5,2021,Brazil
112499.5,2021,United States of America
1499.5,2021,India
4499.5,2021,China
94999.5,2021,United States of America
94999.5,2021,Germany
34999.5,2021,Japan
8749.5,2021,China
34999.5,2021,China
17499.5,2021,Brazil
6249.5,2021,India
499.5,2021,India
112499.5,2021,United States of America
94999.5,2021,United States of America
22499.5,2021,India
499.5,2021,Brazil
174999.5,2021,China
8749.5,2021,India
17499.5,2021,India
224999.5,2021,United Kingdom of Great Britain and Northern Ireland
74999.5,2021,United States of America
112499.5,2021,Japan
3499.5,2021,United States of America
224999.5,2021,United States of America
1499.5,2021,India
64999.5,2021,Germany
112499.5,2021,United States of America
22499.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,India
64999.5,2021,United States of America
94999.5,2021,United States of America
17499.5,2021,Russia
3499.5,2021,Russia
112499.5,2021,United States of America
8749.5,2021,Japan
12499.5,2021,Brazil
499.5,2021,India
499.5,2021,India
94999.5,2021,Japan
22499.5,2021,United States of America
174999.5,2021,United States of America
137499.5,2021,United States of America
6249.5,2021,United States of America
22499.5,2021,India
6249.5,2021,India
112499.5,2021,United States of America
499.5,2021,India
17499.5,2021,India
2499.5,2021,India
74999.5,2021,India
44999.5,2021,China
499.5,2021,China
4499.5,2021,India
12499.5,2021,India
22499.5,2021,Brazil
64999.5,2021,United States of America
64999.5,2021,United Kingdom of Great Britain and Northern Ireland
112499.5,2021,United States of America
22499.5,2021,India
34999.5,2021,Spain
174999.5,2021,United States of America
64999.5,2021,United States of America
44999.5,2021,United States of America
64999.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,India
499.5,2021,United States of America
399999.5,2021,United States of America
2499.5,2021,United States of America
137499.5,2021,United States of America
174999.5,2021,United States of America
3499.5,2021,India
27499.5,2021,Brazil
22499.5,2021,Spain
54999.5,2021,United Kingdom of Great Britain and Northern Ireland
34999.5,2021,India
6249.5,2021,India
499.5,2021,India
54999.5,2021,India
499.5,2021,Nigeria
499.5,2021,India
499.5,2021,Nigeria
499.5,2021,United States of America
399999.5,2021,United Kingdom of Great Britain and Northern Ireland
6249.5,2021,Nigeria
12499.5,2021,India
499.5,2021,India
6249.5,2021,Japan
499.5,2021,India
6249.5,2021,India
74999.5,2021,Japan
74999.5,2021,United Kingdom of Great Britain and Northern Ireland
274999.5,2021,United States of America
2499.5,2021,Nigeria
499.5,2021,India
174999.5,2021,United States of America
64999.5,2021,United States of America
94999.5,2021,United States of America
64999.5,2021,India
499.5,2021,India
499.5,2021,India
27499.5,2021,Spain
84999.5,2021,India
499.5,2021,India
1499.5,2021,India
137499.5,2021,United States of America
64999.5,2021,Japan
12499.5,2021,China
112499.5,2021,United Kingdom of Great Britain and Northern Ireland
12499.5,2021,India
22499.5,2021,Russia
64999.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,India
1499.5,2021,Nigeria
74999.5,2021,India
1499.5,2021,India
137499.5,2021,United Kingdom of Great Britain and Northern Ireland
8749.5,2021,India
1499.5,2021,China
137499.5,2021,United States of America
12499.5,2021,India
137499.5,2021,United States of America
94999.5,2021,Japan
499.5,2021,India
8749.5,2021,Nigeria
499.5,2021,India
499.5,2021,Russia
44999.5,2021,India
499.5,2021,United States of America
84999.5,2021,United States of America
1499.5,2021,India
499.5,2021,China
8749.5,2021,India
499.5,2021,India
2499.5,2021,Japan
499.5,2021,Nigeria
64999.5,2021,India
4499.5,2021,India
44999.5,2021,Brazil
4499.5,2021,Russia
1499.5,2021,India
44999.5,2021,Nigeria
22499.5,2021,United States of America
22499.5,2021,Brazil
54999.5,2021,United States of America
174999.5,2021,United States of America
54999.5,2021,Spain
54999.5,2021,United States of America
174999.5,2021,United States of America
499.5,2021,India
1499.5,2021,India
44999.5,2021,United States of America
44999.5,2021,India
22499.5,2021,India
74999.5,2021,India
4499.5,2021,India
1499.5,2021,India
6249.5,2021,India
224999.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,India
499.5,2021,Nigeria
17499.5,2021,India
1499.5,2021,Brazil
4499.5,2021,India
499.5,2021,India
499.5,2021,India
1499.5,2021,India
84999.5,2021,United States of America
499.5,2021,India
6249.5,2021,India
34999.5,2021,India
44999.5,2021,India
2499.5,2021,India
112499.5,2021,India
74999.5,2021,United States of America
17499.5,2021,Spain
44999.5,2021,Japan
8749.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,Russia
34999.5,2021,Spain
8749.5,2021,India
499.5,2021,India
27499.5,2021,Russia
499.5,2021,India
499.5,2021,India
1499.5,2021,India
499.5,2021,India
8749.5,2021,Japan
499.5,2021,Nigeria
1499.5,2021,India
499.5,2021,Russia
6249.5,2021,India
6249.5,2021,India
4499.5,2021,India
6249.5,2021,Germany
112499.5,2021,United States of America
224999.5,2021,United States of America
499.5,2021,India
499.5,2021,Spain
1499.5,2021,Nigeria
499.5,2021,China
499.5,2021,India
112499.5,2021,United States of America
34999.5,2021,India
64999.5,2021,India
44999.5,2021,United States of America
94999.5,2021,United States of America
17499.5,2021,India
499.5,2021,India
34999.5,2021,India
499.5,2021,China
499.5,2021,India
174999.5,2021,United States of America
499.5,2021,China
44999.5,2021,Spain
499.5,2021,India
399999.5,2021,India
8749.5,2021,Brazil
499.5,2021,India
17499.5,2021,India
499.5,2021,India
2499.5,2021,Russia
4499.5,2021,India
27499.5,2021,Spain
17499.5,2021,India
224999.5,2021,United States of America
3499.5,2021,Japan
17499.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,China
499.5,2021,United States of America
84999.5,2021,United Kingdom of Great Britain and Northern Ireland
12499.5,2021,Russia
2499.5,2021,India
44999.5,2021,Brazil
499.5,2021,India
34999.5,2021,Japan
499.5,2021,Nigeria
3499.5,2021,India
499.5,2021,Nigeria
54999.5,2021,India
6249.5,2021,Brazil
1499.5,2021,India
499.5,2021,India
94999.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,India
44999.5,2021,India
84999.5,2021,Japan
399999.5,2021,United States of America
34999.5,2021,India
174999.5,2021,United States of America
4499.5,2021,India
17499.5,2021,China
499.5,2021,Nigeria
499.5,2021,Nigeria
3499.5,2021,India
399999.5,2021,United States of America
27499.5,2021,India
499.5,2021,India
34999.5,2021,United Kingdom of Great Britain and Northern Ireland
12499.5,2021,India
54999.5,2021,United States of America
137499.5,2021,United States of America
174999.5,2021,United States of America
27499.5,2021,Spain
499.5,2021,India
499.5,2021,India
1499.5,2021,India
174999.5,2021,United States of America
12499.5,2021,India
44999.5,2021,Japan
499.5,2021,India
34999.5,2021,India
12499.5,2021,China
44999.5,2021,Brazil
17499.5,2021,United Kingdom of Great Britain and Northern Ireland
6249.5,2021,India
34999.5,2021,China
112499.5,2021,United States of America
137499.5,2021,United States of America
44999.5,2021,United States of America
399999.5,2021,United States of America
84999.5,2021,United States of America
499.5,2021,China
12499.5,2021,India
54999.5,2021,China
1499.5,2021,India
6249.5,2021,Nigeria
112499.5,2021,United States of America
22499.5,2021,India
22499.5,2021,India
1499.5,2021,Brazil
1499.5,2021,Brazil
12499.5,2021,India
499.5,2021,India
4499.5,2021,India
12499.5,2021,India
6249.5,2021,India
44999.5,2021,United Kingdom of Great Britain and Northern Ireland
137499.5,2021,United States of America
17499.5,2021,Brazil
274999.5,2021,India
17499.5,2021,India
44999.5,2021,United Kingdom of Great Britain and Northern Ireland
12499.5,2021,India
499.5,2021,India
27499.5,2021,India
1499.5,2021,India
112499.5,2021,United Kingdom of Great Britain and Northern Ireland
137499.5,2021,United Kingdom of Great Britain and Northern Ireland
137499.5,2021,United States of America
54999.5,2021,Japan
499.5,2021,India
74999.5,2021,Japan
64999.5,2021,United States of America
64999.5,2021,United Kingdom of Great Britain and Northern Ireland
1499.5,2021,India
1499.5,2021,Brazil
6249.5,2021,China
12499.5,2021,India
499.5,2021,India
34999.5,2021,United Kingdom of Great Britain and Northern Ireland
224999.5,2021,United States of America
84999.5,2021,India
1499.5,2021,India
112499.5,2021,United States of America
17499.5,2021,Brazil
8749.5,2021,India
137499.5,2021,United States of America
499.5,2021,India
499.5,2021,India
499.5,2021,Russia
44999.5,2021,Spain
27499.5,2021,Brazil
17499.5,2021,India
499.5,2021,Nigeria
34999.5,2021,Spain
8749.5,2021,India
17499.5,2021,Russia
74999.5,2021,Germany
22499.5,2021,India
274999.5,2021,Germany
22499.5,2021,Japan
54999.5,2021,Germany
499.5,2021,India
6249.5,2021,India
64999.5,2021,Japan
4499.5,2021,Japan
74999.5,2021,Spain
499.5,2021,India
64999.5,2021,United States of America
17499.5,2021,United States of America
6249.5,2021,India
399999.5,2021,United States of America
6249.5,2021,India
12499.5,2021,Brazil
1499.5,2021,India
499.5,2021,India
84999.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,China
8749.5,2021,India
94999.5,2021,United States of America
499.5,2021,India
174999.5,2021,United States of America
224999.5,2021,United States of America
94999.5,2021,United States of America
174999.5,2021,United Kingdom of Great Britain and Northern Ireland
1499.5,2021,Brazil
17499.5,2021,Brazil
174999.5,2021,United States of America
112499.5,2021,India
22499.5,2021,United States of America
6249.5,2021,Japan
4499.5,2021,India
54999.5,2021,Japan
12499.5,2021,India
1499.5,2021,Russia
499.5,2021,Japan
224999.5,2021,United States of America
17499.5,2021,India
4499.5,2021,Brazil
499.5,2021,United States of America
74999.5,2021,Spain
6249.5,2021,Japan
499.5,2021,United States of America
499.5,2021,Brazil
499.5,2021,India
84999.5,2021,Spain
137499.5,2021,United States of America
17499.5,2021,United States of America
64999.5,2021,India
1499.5,2021,India
94999.5,2021,China
34999.5,2021,Brazil
4499.5,2021,India
54999.5,2021,India
137499.5,2021,United States of America
44999.5,2021,United States of America
22499.5,2021,India
64999.5,2021,United States of America
22499.5,2021,India
174999.5,2021,United States of America
499.5,2021,India
6249.5,2021,India
499.5,2021,India
44999.5,2021,Japan
44999.5,2021,India
94999.5,2021,United States of America
54999.5,2021,Japan
27499.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,India
2499.5,2021,China
499.5,2021,India
174999.5,2021,United States of America
22499.5,2021,Brazil
6249.5,2021,India
27499.5,2021,Russia
34999.5,2021,India
1499.5,2021,India
499.5,2021,India
44999.5,2021,Germany
34999.5,2021,Spain
12499.5,2021,India
499.5,2021,India
112499.5,2021,Japan
17499.5,2021,India
27499.5,2021,India
22499.5,2021,Russia
74999.5,2021,United States of America
137499.5,2021,United States of America
54999.5,2021,United States of America
22499.5,2021,India
94999.5,2021,Japan
12499.5,2021,India
17499.5,2021,India
8749.5,2021,Germany
112499.5,2021,United States of America
499.5,2021,Japan
34999.5,2021,United States of America
12499.5,2021,India
399999.5,2021,United States of America
112499.5,2021,Germany
499.5,2021,United States of America
4499.5,2021,Nigeria
84999.5,2021,United States of America
54999.5,2021,Japan
2499.5,2021,Germany
64999.5,2021,United States of America
499.5,2021,United States of America
6249.5,2021,India
17499.5,2021,China
74999.5,2021,India
499.5,2021,Nigeria
22499.5,2021,India
6249.5,2021,India
64999.5,2021,India
2499.5,2021,India
499.5,2021,India
499.5,2021,India
1499.5,2021,Nigeria
499.5,2021,India
499.5,2021,India
84999.5,2021,United States of America
112499.5,2021,United States of America
6249.5,2021,Nigeria
17499.5,2021,India
74999.5,2021,Japan
44999.5,2021,Japan
3499.5,2021,Russia
34999.5,2021,Spain
27499.5,2021,Russia
499.5,2021,Japan
499.5,2021,India
3499.5,2021,India
499.5,2021,India
499.5,2021,Brazil
499.5,2021,China
94999.5,2021,United States of America
112499.5,2021,United States of America
112499.5,2021,United States of America
174999.5,2021,United States of America
64999.5,2021,Japan
2499.5,2021,India
44999.5,2021,United Kingdom of Great Britain and Northern Ireland
6249.5,2021,India
17499.5,2021,India
12499.5,2021,India
499.5,2021,India
137499.5,2021,United States of America
3499.5,2021,China
499.5,2021,India
1499.5,2021,Nigeria
499.5,2021,Japan
224999.5,2021,United States of America
64999.5,2021,United States of America
224999.5,2021,United States of America
499.5,2021,Nigeria
44999.5,2021,India
499.5,2021,India
8749.5,2021,India
34999.5,2021,India
499.5,2021,Germany
499.5,2021,Brazil
174999.5,2021,United States of America
1499.5,2021,India
8749.5,2021,India
27499.5,2021,Russia
44999.5,2021,United Kingdom of Great Britain and Northern Ireland
499.5,2021,India
12499.5,2021,Russia
27499.5,2021,India
12499.5,2021,India
94999.5,2021,United States of America
224999.5,2021,United States of America
499.5,2021,India
17499.5,2021,India
8749.5,2021,United States of America
499.5,2021,India
12499.5,2021,India
84999.5,2021,United States of America
54999.5,2021,Japan
3499.5,2021,India
54999.5,2021,United States of America
44999.5,2021,China
44999.5,2021,Spain
499.5,2021,India
399999.5,2021,United States of America
112499.5,2021,Germany
44999.5,2021,India
112499.5,2021,United States of America
27499.5,2021,United States of America
34999.5,2021,India
174999.5,2021,United States of America
224999.5,2021,India
499.5,2021,India
499.5,2021,United States of America
499.5,2021,Brazil
174999.5,2021,United States of America
2499.5,2021,India
224999.5,2021,United Kingdom of Great Britain and Northern Ireland
44999.5,2021,United Kingdom of Great Britain and Northern Ireland
